2025-01-01 20:46:22 - Model: SimpleCNN_11_UE
2025-01-01 20:46:22 - Learning rate: 0.001
2025-01-01 20:46:22 - Number of epochs: 64
2025-01-01 20:46:22 - Train batch size: 64
2025-01-01 20:46:22 - Test batch size: 64
2025-01-01 20:46:22 - Federated learning epochs: 30
2025-01-01 20:46:22 - Number of clients: 10
2025-01-01 20:46:27 - Before train, fl0Client4 gNB_test Accuracy  8.41 %
2025-01-01 20:46:27 - Before train, fl0Client4 client_test Accuracy  8.3 %
2025-01-01 22:20:52 - running Epoch:21, fl78Client7,avg_loss is 0.13644995064109186
2025-01-01 22:20:53 - running Epoch:22, fl78Client7,avg_loss is 0.09075167379489381
2025-01-01 22:20:54 - running Epoch:23, fl78Client7,avg_loss is 0.015344427745270579
2025-01-01 22:20:55 - running Epoch:24, fl78Client7,avg_loss is 0.001996651051648527
2025-01-01 22:20:56 - running Epoch:25, fl78Client7,avg_loss is 0.0010510902333108684
2025-01-01 22:20:57 - running Epoch:26, fl78Client7,avg_loss is 0.0008320542460578624
2025-01-01 22:20:58 - running Epoch:27, fl78Client7,avg_loss is 0.0007096776881334784
2025-01-01 22:20:59 - running Epoch:28, fl78Client7,avg_loss is 0.0006251812585013553
2025-01-01 22:21:00 - running Epoch:29, fl78Client7,avg_loss is 0.0005496705045424037
2025-01-01 22:21:01 - running Epoch:30, fl78Client7,avg_loss is 0.0005015545271195565
2025-01-01 22:21:02 - running Epoch:31, fl78Client7,avg_loss is 0.00044620404744968764
2025-01-01 22:21:03 - running Epoch:32, fl78Client7,avg_loss is 0.00040368912651283145
2025-01-01 22:21:04 - running Epoch:33, fl78Client7,avg_loss is 0.0003714572426994166
2025-01-01 22:21:05 - running Epoch:34, fl78Client7,avg_loss is 0.00034344148961385076
2025-01-01 22:21:06 - running Epoch:35, fl78Client7,avg_loss is 0.0003182372572696237
2025-01-01 22:21:07 - running Epoch:36, fl78Client7,avg_loss is 0.000288052722473505
2025-01-01 22:21:08 - running Epoch:37, fl78Client7,avg_loss is 0.00026925276619340943
2025-01-01 22:21:09 - running Epoch:38, fl78Client7,avg_loss is 0.00024910909665271027
2025-01-01 22:21:10 - running Epoch:39, fl78Client7,avg_loss is 0.0002395282972889917
2025-01-01 22:21:11 - running Epoch:40, fl78Client7,avg_loss is 0.00021839946382413796
2025-01-01 22:21:12 - running Epoch:41, fl78Client7,avg_loss is 0.0002059060195129353
2025-01-01 22:21:13 - running Epoch:42, fl78Client7,avg_loss is 0.0001930599536524225
2025-01-01 22:21:14 - running Epoch:43, fl78Client7,avg_loss is 0.00017911385275280587
2025-01-01 22:21:15 - running Epoch:44, fl78Client7,avg_loss is 0.00016983740103189375
2025-01-01 22:21:17 - running Epoch:45, fl78Client7,avg_loss is 0.00016054095456500455
2025-01-01 22:21:18 - running Epoch:46, fl78Client7,avg_loss is 0.00015328248255057968
2025-01-01 22:21:19 - running Epoch:47, fl78Client7,avg_loss is 0.0001419185297165797
2025-01-01 22:21:20 - running Epoch:48, fl78Client7,avg_loss is 0.00013649992924220447
2025-01-01 22:21:21 - running Epoch:49, fl78Client7,avg_loss is 0.00012753112527138046
2025-01-01 22:21:22 - running Epoch:50, fl78Client7,avg_loss is 0.00012159858660992011
2025-01-01 22:21:23 - running Epoch:51, fl78Client7,avg_loss is 0.0001137774501031241
2025-01-01 22:21:24 - running Epoch:52, fl78Client7,avg_loss is 0.00010890421451878427
2025-01-01 22:21:25 - running Epoch:53, fl78Client7,avg_loss is 0.00010445420540938496
2025-01-01 22:21:26 - running Epoch:54, fl78Client7,avg_loss is 9.833311044450414e-05
2025-01-01 22:21:27 - running Epoch:55, fl78Client7,avg_loss is 9.3601355717821e-05
2025-01-01 22:21:28 - running Epoch:56, fl78Client7,avg_loss is 9.014516150802845e-05
2025-01-01 22:21:29 - running Epoch:57, fl78Client7,avg_loss is 8.516416636655177e-05
2025-01-01 22:21:30 - running Epoch:58, fl78Client7,avg_loss is 8.263720648548908e-05
2025-01-01 22:21:31 - running Epoch:59, fl78Client7,avg_loss is 7.777627007858945e-05
2025-01-01 22:21:32 - running Epoch:60, fl78Client7,avg_loss is 7.562826468080246e-05
2025-01-01 22:21:33 - running Epoch:61, fl78Client7,avg_loss is 7.106043575950486e-05
2025-01-01 22:21:34 - running Epoch:62, fl78Client7,avg_loss is 6.765923282290703e-05
2025-01-01 22:21:36 - running Epoch:63, fl78Client7,avg_loss is 6.419702418221462e-05
2025-01-01 22:21:37 - After train, fl27Client7 gNB_test Accuracy  71.54 %
2025-01-01 22:21:37 - After train, fl27Client7 Test Accuracy  71.5 %
2025-01-01 22:21:38 - Before train, fl27Client0 gNB_test Accuracy  71.54 %
2025-01-01 22:21:39 - Before train, fl27Client0 client_test Accuracy  73.0 %
2025-01-01 22:21:40 - running Epoch:0, fl78Client0,avg_loss is 0.43757317422688763
2025-01-01 22:21:41 - running Epoch:1, fl78Client0,avg_loss is 0.09430763101252386
2025-01-01 22:21:42 - running Epoch:2, fl78Client0,avg_loss is 0.034136745998417796
2025-01-01 22:21:42 - running Epoch:3, fl78Client0,avg_loss is 0.008455198750347842
2025-01-01 22:21:43 - running Epoch:4, fl78Client0,avg_loss is 0.0035915363725876033
2025-01-01 22:21:44 - running Epoch:5, fl78Client0,avg_loss is 0.0027503920271417974
2025-01-01 22:21:45 - running Epoch:6, fl78Client0,avg_loss is 0.0022954949490207282
2025-01-01 22:21:46 - running Epoch:7, fl78Client0,avg_loss is 0.0017587960324886762
2025-01-01 22:21:47 - running Epoch:8, fl78Client0,avg_loss is 0.0012896264825145937
2025-01-01 22:21:48 - running Epoch:9, fl78Client0,avg_loss is 0.0010561150015343593
2025-01-01 22:21:49 - running Epoch:10, fl78Client0,avg_loss is 0.0009139662459669517
2025-01-01 22:21:50 - running Epoch:11, fl78Client0,avg_loss is 0.0008290472025599897
2025-01-01 22:21:51 - running Epoch:12, fl78Client0,avg_loss is 0.0007456831388688304
2025-01-01 22:21:52 - running Epoch:13, fl78Client0,avg_loss is 0.0006807920822499414
2025-01-01 22:21:53 - running Epoch:14, fl78Client0,avg_loss is 0.0006285679203906109
2025-01-01 22:21:54 - running Epoch:15, fl78Client0,avg_loss is 0.0005747425385391269
2025-01-01 22:21:54 - running Epoch:16, fl78Client0,avg_loss is 0.0005327027683040198
2025-01-01 22:21:55 - running Epoch:17, fl78Client0,avg_loss is 0.0004914744913318678
2025-01-01 22:21:56 - running Epoch:18, fl78Client0,avg_loss is 0.00046129207402361626
2025-01-01 22:21:57 - running Epoch:19, fl78Client0,avg_loss is 0.00042860947779226527
2025-01-01 22:21:57 - Tweak done
2025-01-01 22:21:58 - running Epoch:20, fl78Client0,avg_loss is 0.1029462365288423
2025-01-01 22:21:59 - running Epoch:21, fl78Client0,avg_loss is 0.01403187330048885
2025-01-01 22:22:00 - running Epoch:22, fl78Client0,avg_loss is 0.0018871162735851175
2025-01-01 22:22:01 - running Epoch:23, fl78Client0,avg_loss is 0.0006446682060022449
2025-01-01 22:22:02 - running Epoch:24, fl78Client0,avg_loss is 0.0005210231012157076
2025-01-01 22:22:03 - running Epoch:25, fl78Client0,avg_loss is 0.0004515532331240564
2025-01-01 22:22:04 - running Epoch:26, fl78Client0,avg_loss is 0.00040268913538436867
2025-01-01 22:22:05 - running Epoch:27, fl78Client0,avg_loss is 0.00037095458353604365
2025-01-01 22:22:06 - running Epoch:28, fl78Client0,avg_loss is 0.0003288666484877467
2025-01-01 22:22:08 - running Epoch:29, fl78Client0,avg_loss is 0.00030336782413231255
2025-01-01 22:22:09 - running Epoch:30, fl78Client0,avg_loss is 0.00027217277726512167
2025-01-01 22:22:10 - running Epoch:31, fl78Client0,avg_loss is 0.0002501448292190893
2025-01-01 22:22:11 - running Epoch:32, fl78Client0,avg_loss is 0.0002304219290440242
2025-01-01 22:22:12 - running Epoch:33, fl78Client0,avg_loss is 0.00021039649289354822
2025-01-01 22:22:13 - running Epoch:34, fl78Client0,avg_loss is 0.00019607326119719663
2025-01-01 22:22:14 - running Epoch:35, fl78Client0,avg_loss is 0.00018216363913998526
2025-01-01 22:22:15 - running Epoch:36, fl78Client0,avg_loss is 0.00016842333543190993
2025-01-01 22:22:16 - running Epoch:37, fl78Client0,avg_loss is 0.0001568747054390562
2025-01-01 22:22:17 - running Epoch:38, fl78Client0,avg_loss is 0.00014597086988896415
2025-01-01 22:22:18 - running Epoch:39, fl78Client0,avg_loss is 0.00013748184408288142
2025-01-01 22:22:19 - running Epoch:40, fl78Client0,avg_loss is 0.00012875769229876938
2025-01-01 22:22:20 - running Epoch:41, fl78Client0,avg_loss is 0.0001213890196434281
2025-01-01 22:22:21 - running Epoch:42, fl78Client0,avg_loss is 0.00011364651636770909
2025-01-01 22:22:22 - running Epoch:43, fl78Client0,avg_loss is 0.00010719657881123521
2025-01-01 22:22:23 - running Epoch:44, fl78Client0,avg_loss is 0.00010189762547327783
2025-01-01 22:22:25 - running Epoch:45, fl78Client0,avg_loss is 9.622280422378555e-05
2025-01-01 22:22:26 - running Epoch:46, fl78Client0,avg_loss is 9.054018996318484e-05
2025-01-01 22:22:27 - running Epoch:47, fl78Client0,avg_loss is 8.525971686681202e-05
2025-01-01 22:22:28 - running Epoch:48, fl78Client0,avg_loss is 8.140617400029072e-05
2025-01-01 22:22:29 - running Epoch:49, fl78Client0,avg_loss is 7.72146699482964e-05
2025-01-01 22:22:30 - running Epoch:50, fl78Client0,avg_loss is 7.424017245353707e-05
2025-01-01 22:22:31 - running Epoch:51, fl78Client0,avg_loss is 6.942094784525452e-05
2025-01-01 22:22:32 - running Epoch:52, fl78Client0,avg_loss is 6.600444368491998e-05
2025-01-01 22:22:33 - running Epoch:53, fl78Client0,avg_loss is 6.300483612362826e-05
2025-01-01 22:22:34 - running Epoch:54, fl78Client0,avg_loss is 5.940558305984625e-05
2025-01-01 22:22:35 - running Epoch:55, fl78Client0,avg_loss is 5.718352035210391e-05
2025-01-01 22:22:36 - running Epoch:56, fl78Client0,avg_loss is 5.406728909108523e-05
2025-01-01 22:22:37 - running Epoch:57, fl78Client0,avg_loss is 5.173793963681246e-05
2025-01-01 22:22:38 - running Epoch:58, fl78Client0,avg_loss is 4.890221240617117e-05
2025-01-01 22:22:39 - running Epoch:59, fl78Client0,avg_loss is 4.6797546088736784e-05
2025-01-01 22:22:40 - running Epoch:60, fl78Client0,avg_loss is 4.446299165384873e-05
2025-01-01 22:22:41 - running Epoch:61, fl78Client0,avg_loss is 4.253926979086091e-05
2025-01-01 22:22:42 - running Epoch:62, fl78Client0,avg_loss is 4.052696896929153e-05
2025-01-01 22:22:43 - running Epoch:63, fl78Client0,avg_loss is 3.9195112848677966e-05
2025-01-01 22:22:44 - After train, fl27Client0 gNB_test Accuracy  72.09 %
2025-01-01 22:22:44 - After train, fl27Client0 Test Accuracy  73.4 %
2025-01-01 22:22:44 - get all clients models ready
2025-01-01 22:22:44 - model prunning done
2025-01-01 22:22:45 - -----fl27merged_model Test Accuracy  72.54 %-----
2025-01-01 22:22:46 - Before train, fl28Client1 gNB_test Accuracy  72.54 %
2025-01-01 22:22:47 - Before train, fl28Client1 client_test Accuracy  72.8 %
2025-01-01 22:22:48 - running Epoch:0, fl78Client1,avg_loss is 0.0574514846791973
2025-01-01 22:22:49 - running Epoch:1, fl78Client1,avg_loss is 0.04145816237005535
2025-01-01 22:22:50 - running Epoch:2, fl78Client1,avg_loss is 0.0062972869785955735
2025-01-01 22:22:51 - running Epoch:3, fl78Client1,avg_loss is 0.004365410693406122
2025-01-01 22:22:51 - running Epoch:4, fl78Client1,avg_loss is 0.0008191805085332333
2025-01-01 22:22:52 - running Epoch:5, fl78Client1,avg_loss is 0.00020444636336119573
2025-01-01 22:22:53 - running Epoch:6, fl78Client1,avg_loss is 0.0001558130835015802
2025-01-01 22:22:54 - running Epoch:7, fl78Client1,avg_loss is 0.00013309913366713232
2025-01-01 22:22:55 - running Epoch:8, fl78Client1,avg_loss is 0.00011780039526859616
2025-01-01 22:22:56 - running Epoch:9, fl78Client1,avg_loss is 0.00010350052284996343
2025-01-01 22:22:57 - running Epoch:10, fl78Client1,avg_loss is 9.208998878271307e-05
2025-01-01 22:22:58 - running Epoch:11, fl78Client1,avg_loss is 8.48953241535427e-05
2025-01-01 22:22:59 - running Epoch:12, fl78Client1,avg_loss is 7.665598503633732e-05
2025-01-01 22:23:00 - running Epoch:13, fl78Client1,avg_loss is 6.882826995864935e-05
2025-01-01 22:23:00 - running Epoch:14, fl78Client1,avg_loss is 6.330937103024254e-05
2025-01-01 22:23:01 - running Epoch:15, fl78Client1,avg_loss is 5.734218303828878e-05
2025-01-01 22:23:02 - running Epoch:16, fl78Client1,avg_loss is 5.259070989084165e-05
2025-01-01 22:23:03 - running Epoch:17, fl78Client1,avg_loss is 4.836611712067403e-05
2025-01-01 22:23:04 - running Epoch:18, fl78Client1,avg_loss is 4.503871450997164e-05
2025-01-01 22:23:05 - running Epoch:19, fl78Client1,avg_loss is 4.2032850822441194e-05
2025-01-01 22:23:05 - Tweak done
2025-01-01 22:23:06 - running Epoch:20, fl78Client1,avg_loss is 0.14655105566027166
2025-01-01 22:23:07 - running Epoch:21, fl78Client1,avg_loss is 0.0023891040782703533
2025-01-01 22:23:08 - running Epoch:22, fl78Client1,avg_loss is 0.0017448195211716066
2025-01-01 22:23:09 - running Epoch:23, fl78Client1,avg_loss is 0.0003295760880639965
2025-01-01 22:23:10 - running Epoch:24, fl78Client1,avg_loss is 0.00022474477741582898
2025-01-01 22:23:11 - running Epoch:25, fl78Client1,avg_loss is 0.00018060085280519126
2025-01-01 22:23:12 - running Epoch:26, fl78Client1,avg_loss is 0.00016610309807841571
2025-01-01 22:23:13 - running Epoch:27, fl78Client1,avg_loss is 0.00014070188577142853
2025-01-01 22:23:14 - running Epoch:28, fl78Client1,avg_loss is 0.0001276228546735586
2025-01-01 22:23:15 - running Epoch:29, fl78Client1,avg_loss is 0.00011710281582561003
2025-01-01 22:23:16 - running Epoch:30, fl78Client1,avg_loss is 0.0001070163936985202
2025-01-01 22:23:18 - running Epoch:31, fl78Client1,avg_loss is 0.00010092421337192925
2025-01-01 22:23:19 - running Epoch:32, fl78Client1,avg_loss is 9.21181038254964e-05
2025-01-01 22:23:20 - running Epoch:33, fl78Client1,avg_loss is 8.595976427259993e-05
2025-01-01 22:23:21 - running Epoch:34, fl78Client1,avg_loss is 8.131066291914263e-05
2025-01-01 22:23:22 - running Epoch:35, fl78Client1,avg_loss is 7.67715136353678e-05
2025-01-01 22:23:23 - running Epoch:36, fl78Client1,avg_loss is 7.091091135373085e-05
2025-01-01 22:23:24 - running Epoch:37, fl78Client1,avg_loss is 6.83827462655498e-05
2025-01-01 22:23:25 - running Epoch:38, fl78Client1,avg_loss is 6.412009656454342e-05
2025-01-01 22:23:26 - running Epoch:39, fl78Client1,avg_loss is 5.958541942739349e-05
2025-01-01 22:23:27 - running Epoch:40, fl78Client1,avg_loss is 5.724883287050172e-05
2025-01-01 22:23:28 - running Epoch:41, fl78Client1,avg_loss is 5.3389289031299626e-05
2025-01-01 22:23:29 - running Epoch:42, fl78Client1,avg_loss is 5.069351827611932e-05
2025-01-01 22:23:30 - running Epoch:43, fl78Client1,avg_loss is 4.814411716733382e-05
2025-01-01 22:23:31 - running Epoch:44, fl78Client1,avg_loss is 4.7106413367606664e-05
2025-01-01 22:23:32 - running Epoch:45, fl78Client1,avg_loss is 4.3651500866100744e-05
2025-01-01 22:23:33 - running Epoch:46, fl78Client1,avg_loss is 4.266985441846154e-05
2025-01-01 22:23:34 - running Epoch:47, fl78Client1,avg_loss is 3.985117019752418e-05
2025-01-01 22:23:35 - running Epoch:48, fl78Client1,avg_loss is 3.8058231750048575e-05
2025-01-01 22:23:36 - running Epoch:49, fl78Client1,avg_loss is 3.7420616133169486e-05
2025-01-01 22:23:37 - running Epoch:50, fl78Client1,avg_loss is 3.462884185726672e-05
2025-01-01 22:23:38 - running Epoch:51, fl78Client1,avg_loss is 3.305200275290305e-05
2025-01-01 22:23:39 - running Epoch:52, fl78Client1,avg_loss is 3.218559722191009e-05
2025-01-01 22:23:40 - running Epoch:53, fl78Client1,avg_loss is 3.0341970527900494e-05
2025-01-01 22:23:41 - running Epoch:54, fl78Client1,avg_loss is 2.9518808470946837e-05
2025-01-01 22:23:42 - running Epoch:55, fl78Client1,avg_loss is 2.788562874287246e-05
2025-01-01 22:23:43 - running Epoch:56, fl78Client1,avg_loss is 2.698779406250363e-05
2025-01-01 22:23:45 - running Epoch:57, fl78Client1,avg_loss is 2.58377020122392e-05
2025-01-01 22:23:46 - running Epoch:58, fl78Client1,avg_loss is 2.4895449015171905e-05
2025-01-01 22:23:47 - running Epoch:59, fl78Client1,avg_loss is 2.3724288232326124e-05
2025-01-01 22:23:48 - running Epoch:60, fl78Client1,avg_loss is 2.2666677655770053e-05
2025-01-01 22:23:49 - running Epoch:61, fl78Client1,avg_loss is 2.1929283804316192e-05
2025-01-01 22:23:50 - running Epoch:62, fl78Client1,avg_loss is 2.0848982106294494e-05
2025-01-01 22:23:51 - running Epoch:63, fl78Client1,avg_loss is 2.0189962015138008e-05
2025-01-01 22:23:52 - After train, fl28Client1 gNB_test Accuracy  71.96000000000001 %
2025-01-01 22:23:52 - After train, fl28Client1 Test Accuracy  70.8 %
2025-01-01 22:23:54 - Before train, fl28Client9 gNB_test Accuracy  72.54 %
2025-01-01 22:23:54 - Before train, fl28Client9 client_test Accuracy  73.2 %
2025-01-01 22:23:55 - running Epoch:0, fl78Client9,avg_loss is 0.13181339295748976
2025-01-01 22:23:56 - running Epoch:1, fl78Client9,avg_loss is 0.022776806081886126
2025-01-01 22:23:57 - running Epoch:2, fl78Client9,avg_loss is 0.022924768767184047
2025-01-01 22:23:58 - running Epoch:3, fl78Client9,avg_loss is 0.004071133796371007
2025-01-01 22:23:59 - running Epoch:4, fl78Client9,avg_loss is 0.0017475400938242792
2025-01-01 22:24:00 - running Epoch:5, fl78Client9,avg_loss is 0.0005394417291162299
2025-01-01 22:24:01 - running Epoch:6, fl78Client9,avg_loss is 0.00034762286369083154
2025-01-01 22:24:01 - running Epoch:7, fl78Client9,avg_loss is 0.0002757592685410128
2025-01-01 22:24:02 - running Epoch:8, fl78Client9,avg_loss is 0.00024032146361202615
2025-01-01 22:24:03 - running Epoch:9, fl78Client9,avg_loss is 0.00021981806022739863
2025-01-01 22:24:04 - running Epoch:10, fl78Client9,avg_loss is 0.00019347486955620632
2025-01-01 22:24:05 - running Epoch:11, fl78Client9,avg_loss is 0.0001733795796191103
2025-01-01 22:24:06 - running Epoch:12, fl78Client9,avg_loss is 0.00015843780770237687
2025-01-01 22:24:07 - running Epoch:13, fl78Client9,avg_loss is 0.00014663594523466877
2025-01-01 22:24:08 - running Epoch:14, fl78Client9,avg_loss is 0.0001352056494823368
2025-01-01 22:24:09 - running Epoch:15, fl78Client9,avg_loss is 0.00012505786223381262
2025-01-01 22:24:10 - running Epoch:16, fl78Client9,avg_loss is 0.00011554106896267202
2025-01-01 22:24:11 - running Epoch:17, fl78Client9,avg_loss is 0.00010726682053763961
2025-01-01 22:24:12 - running Epoch:18, fl78Client9,avg_loss is 0.00010118736007583882
2025-01-01 22:24:13 - running Epoch:19, fl78Client9,avg_loss is 9.411187236281288e-05
2025-01-01 22:24:13 - Tweak done
2025-01-01 22:24:14 - running Epoch:20, fl78Client9,avg_loss is 0.08790056338910267
2025-01-01 22:24:15 - running Epoch:21, fl78Client9,avg_loss is 0.016008182257101457
2025-01-01 22:24:16 - running Epoch:22, fl78Client9,avg_loss is 0.001964202646664904
2025-01-01 22:24:17 - running Epoch:23, fl78Client9,avg_loss is 0.000555105941951101
2025-01-01 22:24:18 - running Epoch:24, fl78Client9,avg_loss is 0.0002546335025830489
2025-01-01 22:24:19 - running Epoch:25, fl78Client9,avg_loss is 0.0002148481020228672
2025-01-01 22:24:20 - running Epoch:26, fl78Client9,avg_loss is 0.00018482364478736196
2025-01-01 22:24:21 - running Epoch:27, fl78Client9,avg_loss is 0.00017136813799373192
2025-01-01 22:24:22 - running Epoch:28, fl78Client9,avg_loss is 0.0001524171820153553
2025-01-01 22:24:23 - running Epoch:29, fl78Client9,avg_loss is 0.00014018714007968673
2025-01-01 22:24:24 - running Epoch:30, fl78Client9,avg_loss is 0.00013128886707760746
2025-01-01 22:24:25 - running Epoch:31, fl78Client9,avg_loss is 0.00011946237636833228
2025-01-01 22:24:26 - running Epoch:32, fl78Client9,avg_loss is 0.00011185149541913083
2025-01-01 22:24:27 - running Epoch:33, fl78Client9,avg_loss is 0.00010370388982561122
2025-01-01 22:24:28 - running Epoch:34, fl78Client9,avg_loss is 9.644432560015025e-05
2025-01-01 22:24:29 - running Epoch:35, fl78Client9,avg_loss is 9.095924687693397e-05
2025-01-01 22:24:30 - running Epoch:36, fl78Client9,avg_loss is 8.584383189533778e-05
2025-01-01 22:24:32 - running Epoch:37, fl78Client9,avg_loss is 8.14715042711041e-05
2025-01-01 22:24:33 - running Epoch:38, fl78Client9,avg_loss is 7.747328644758386e-05
2025-01-01 22:24:34 - running Epoch:39, fl78Client9,avg_loss is 7.289376227635319e-05
2025-01-01 22:24:35 - running Epoch:40, fl78Client9,avg_loss is 6.931035206918428e-05
2025-01-01 22:24:36 - running Epoch:41, fl78Client9,avg_loss is 6.664898860378079e-05
2025-01-01 22:24:37 - running Epoch:42, fl78Client9,avg_loss is 6.321492479470134e-05
2025-01-01 22:24:38 - running Epoch:43, fl78Client9,avg_loss is 5.877456146375647e-05
2025-01-01 22:24:39 - running Epoch:44, fl78Client9,avg_loss is 5.5491632349602e-05
2025-01-01 22:24:40 - running Epoch:45, fl78Client9,avg_loss is 5.3513496915243946e-05
2025-01-01 22:24:41 - running Epoch:46, fl78Client9,avg_loss is 5.027369926625121e-05
2025-01-01 22:24:42 - running Epoch:47, fl78Client9,avg_loss is 4.792342474214405e-05
2025-01-01 22:24:43 - running Epoch:48, fl78Client9,avg_loss is 4.601198162174713e-05
2025-01-01 22:24:44 - running Epoch:49, fl78Client9,avg_loss is 4.52659753389963e-05
2025-01-01 22:24:45 - running Epoch:50, fl78Client9,avg_loss is 4.1777799225788445e-05
2025-01-01 22:24:46 - running Epoch:51, fl78Client9,avg_loss is 4.0096765127301195e-05
2025-01-01 22:24:47 - running Epoch:52, fl78Client9,avg_loss is 3.8699718210916185e-05
2025-01-01 22:24:48 - running Epoch:53, fl78Client9,avg_loss is 3.6766591378343234e-05
2025-01-01 22:24:49 - running Epoch:54, fl78Client9,avg_loss is 3.505026320396345e-05
2025-01-01 22:24:50 - running Epoch:55, fl78Client9,avg_loss is 3.377086908631675e-05
2025-01-01 22:24:52 - running Epoch:56, fl78Client9,avg_loss is 3.232832889957132e-05
2025-01-01 22:24:53 - running Epoch:57, fl78Client9,avg_loss is 3.101615861908877e-05
2025-01-01 22:24:54 - running Epoch:58, fl78Client9,avg_loss is 2.9718256054009175e-05
2025-01-01 22:24:55 - running Epoch:59, fl78Client9,avg_loss is 2.8599564918490786e-05
2025-01-01 22:24:56 - running Epoch:60, fl78Client9,avg_loss is 2.797949782919354e-05
2025-01-01 22:24:57 - running Epoch:61, fl78Client9,avg_loss is 2.6540732033947877e-05
2025-01-01 22:24:58 - running Epoch:62, fl78Client9,avg_loss is 2.5502604307515453e-05
2025-01-01 22:24:59 - running Epoch:63, fl78Client9,avg_loss is 2.4011656909973267e-05
2025-01-01 22:25:00 - After train, fl28Client9 gNB_test Accuracy  71.81 %
2025-01-01 22:25:00 - After train, fl28Client9 Test Accuracy  72.6 %
2025-01-01 22:25:01 - Before train, fl28Client4 gNB_test Accuracy  72.54 %
2025-01-01 22:25:02 - Before train, fl28Client4 client_test Accuracy  70.0 %
2025-01-01 22:25:03 - running Epoch:0, fl78Client4,avg_loss is 0.11619466137954423
2025-01-01 22:25:04 - running Epoch:1, fl78Client4,avg_loss is 0.025768483426021057
2025-01-01 22:25:05 - running Epoch:2, fl78Client4,avg_loss is 0.013459994323563445
2025-01-01 22:25:06 - running Epoch:3, fl78Client4,avg_loss is 0.004695127318824878
2025-01-01 22:25:07 - running Epoch:4, fl78Client4,avg_loss is 0.0012596536238377184
2025-01-01 22:25:08 - running Epoch:5, fl78Client4,avg_loss is 0.0004337166478014492
2025-01-01 22:25:08 - running Epoch:6, fl78Client4,avg_loss is 0.0003211788996712222
2025-01-01 22:25:09 - running Epoch:7, fl78Client4,avg_loss is 0.00027088280441165796
2025-01-01 22:25:10 - running Epoch:8, fl78Client4,avg_loss is 0.0002386188747020898
2025-01-01 22:25:11 - running Epoch:9, fl78Client4,avg_loss is 0.00021433113330733504
2025-01-01 22:25:12 - running Epoch:10, fl78Client4,avg_loss is 0.00018893890946740992
2025-01-01 22:25:13 - running Epoch:11, fl78Client4,avg_loss is 0.00017152422542839982
2025-01-01 22:25:14 - running Epoch:12, fl78Client4,avg_loss is 0.00016673399691574594
2025-01-01 22:25:15 - running Epoch:13, fl78Client4,avg_loss is 0.000147840003810876
2025-01-01 22:25:16 - running Epoch:14, fl78Client4,avg_loss is 0.00012705467769926225
2025-01-01 22:25:17 - running Epoch:15, fl78Client4,avg_loss is 0.00011471073400882025
2025-01-01 22:25:18 - running Epoch:16, fl78Client4,avg_loss is 0.0001080847339582323
2025-01-01 22:25:19 - running Epoch:17, fl78Client4,avg_loss is 9.716965774438179e-05
2025-01-01 22:25:20 - running Epoch:18, fl78Client4,avg_loss is 8.914490133031018e-05
2025-01-01 22:25:21 - running Epoch:19, fl78Client4,avg_loss is 8.536097724388554e-05
2025-01-01 22:25:21 - Tweak done
2025-01-01 22:25:22 - running Epoch:20, fl78Client4,avg_loss is 0.06648032195125433
2025-01-01 22:25:23 - running Epoch:21, fl78Client4,avg_loss is 0.05165084601911168
2025-01-01 22:25:24 - running Epoch:22, fl78Client4,avg_loss is 0.1865528310690358
2025-01-01 22:25:25 - running Epoch:23, fl78Client4,avg_loss is 0.12457925694275505
2025-01-01 22:25:26 - running Epoch:24, fl78Client4,avg_loss is 0.04197854946567854
2025-01-01 22:25:27 - running Epoch:25, fl78Client4,avg_loss is 0.01767999718269286
2025-01-01 22:25:28 - running Epoch:26, fl78Client4,avg_loss is 0.0016324123543763793
2025-01-01 22:25:29 - running Epoch:27, fl78Client4,avg_loss is 0.0011648735801631856
2025-01-01 22:25:30 - running Epoch:28, fl78Client4,avg_loss is 0.0026541657578583243
2025-01-01 22:25:31 - running Epoch:29, fl78Client4,avg_loss is 0.0007991591253674507
2025-01-01 22:25:32 - running Epoch:30, fl78Client4,avg_loss is 0.0005121052270140676
2025-01-01 22:25:33 - running Epoch:31, fl78Client4,avg_loss is 0.00045394085150925276
2025-01-01 22:25:34 - running Epoch:32, fl78Client4,avg_loss is 0.0004043029425989931
2025-01-01 22:25:35 - running Epoch:33, fl78Client4,avg_loss is 0.00036709246010507775
2025-01-01 22:25:36 - running Epoch:34, fl78Client4,avg_loss is 0.0003403629836865076
2025-01-01 22:25:37 - running Epoch:35, fl78Client4,avg_loss is 0.00030941855054808477
2025-01-01 22:25:38 - running Epoch:36, fl78Client4,avg_loss is 0.00028251530878876534
2025-01-01 22:25:39 - running Epoch:37, fl78Client4,avg_loss is 0.00026139074833724717
2025-01-01 22:25:40 - running Epoch:38, fl78Client4,avg_loss is 0.00024351171415691158
2025-01-01 22:25:41 - running Epoch:39, fl78Client4,avg_loss is 0.00022525502061375557
2025-01-01 22:25:42 - running Epoch:40, fl78Client4,avg_loss is 0.00021422608118928685
2025-01-01 22:25:44 - running Epoch:41, fl78Client4,avg_loss is 0.0001989641418213414
2025-01-01 22:25:45 - running Epoch:42, fl78Client4,avg_loss is 0.00018421764206656997
2025-01-01 22:25:46 - running Epoch:43, fl78Client4,avg_loss is 0.0001719932849563163
